key,date,time_rd,lottery,draw,generated_at,best_signal,best_a11,ok_alert,top12,top6,pales10,graded,topq,pales,fingerprint,source_rows_hist_used
2026-04-04|Anguilla|Anguila 9PM|2026-04-04 21:00,2026-04-04,2026-04-04 21:00,Anguilla,Anguila 9PM,2026-04-04T19:18:58.230261-04:00,0.009843916979015398,4,False,"[""79"", ""16"", ""40"", ""27"", ""68"", ""80"", ""47"", ""72"", ""18"", ""48"", ""63"", ""76""]",,,1,"[""79"", ""16"", ""40""]","[""16-79"", ""40-79"", ""27-79""]",6b0a473bcc0a25a6,900
2026-04-04|La Nacional|Loteria Nacional- Noche|2026-04-04 21:00,2026-04-04,2026-04-04 21:00,La Nacional,Loteria Nacional- Noche,2026-04-04T19:19:04.364790-04:00,0.0065521900033870435,4,False,"[""40"", ""44"", ""90"", ""16"", ""89"", ""18"", ""22"", ""81"", ""80"", ""61"", ""11"", ""13""]",,,1,"[""40"", ""44"", ""90""]","[""40-44"", ""40-90"", ""16-40""]",015955a376e3eca4,900
2026-04-05|Anguilla|Anguila 10AM|2026-04-05 10:00,2026-04-05,2026-04-05 10:00,Anguilla,Anguila 10AM,2026-04-05T08:48:24.310298-04:00,0.055059767570514714,4,True,"[""08"", ""15"", ""34"", ""48"", ""39"", ""69"", ""76"", ""65"", ""44"", ""83"", ""19"", ""56""]",,,1,"[""08"", ""15"", ""34""]","[""08-15"", ""08-34"", ""08-48""]",729257e9bb416e42,3513
2026-04-05|La Primera|Quiniela La Primera|2026-04-05 12:00,2026-04-05,2026-04-05 12:00,La Primera,Quiniela La Primera,2026-04-05T11:06:26.641645-04:00,0.016652101580321356,1,False,"[""19"", ""04"", ""40"", ""91"", ""80"", ""24"", ""10"", ""64"", ""90"", ""96"", ""23"", ""97""]",,,1,"[""19"", ""04"", ""40""]","[""04-19"", ""19-40"", ""19-91""]",18b3c3039c8d7096,62
2026-04-05|La Suerte|Quiniela La Suerte|2026-04-05 12:30,2026-04-05,2026-04-05 12:30,La Suerte,Quiniela La Suerte,2026-04-05T12:21:18.752030-04:00,0.007017086604544054,4,False,"[""40"", ""83"", ""19"", ""43"", ""42"", ""18"", ""99"", ""60"", ""07"", ""65"", ""63"", ""38""]",,,1,"[""40"", ""83"", ""19""]","[""40-83"", ""19-40"", ""40-43""]",ef056ea82dc70055,344
2026-04-05|Anguilla|Anguila 1PM|2026-04-05 13:00,2026-04-05,2026-04-05 13:00,Anguilla,Anguila 1PM,2026-04-05T12:46:55.621496-04:00,0.0044066612592665805,2,False,"[""45"", ""43"", ""25"", ""83"", ""77"", ""65"", ""94"", ""60"", ""82"", ""01"", ""33"", ""57""]",,,1,"[""45"", ""43"", ""25""]","[""43-45"", ""25-45"", ""45-83""]",1af50fee62322dee,848
2026-04-05|La Nacional|Loteria Nacional- Gana Más|2026-04-05 14:30,2026-04-05,2026-04-05 14:30,La Nacional,Loteria Nacional- Gana Más,2026-04-05T13:28:58.293430-04:00,0.0019211953883834462,9,False,"[""40"", ""25"", ""48"", ""19"", ""14"", ""20"", ""64"", ""94"", ""89"", ""41"", ""13"", ""37""]",,,1,"[""40"", ""25"", ""48""]","[""25-40"", ""40-48"", ""19-40""]",e4d5dc4c3ca2e44f,1394
2026-04-05|Anguilla|Anguila 6PM|2026-04-05 18:00,2026-04-05,2026-04-05 18:00,Anguilla,Anguila 6PM,2026-04-05T15:19:38.616583-04:00,0.004853713311855931,5,False,"[""42"", ""63"", ""34"", ""54"", ""45"", ""48"", ""03"", ""46"", ""59"", ""66"", ""70"", ""57""]",,,1,"[""42"", ""63"", ""34""]","[""42-63"", ""34-42"", ""42-54""]",2f99d1798ab2f3bd,2470
2026-04-05|La Nacional|Loteria Nacional- Noche|2026-04-05 18:00,2026-04-05,2026-04-05 18:00,La Nacional,Loteria Nacional- Noche,2026-04-05T15:19:43.114977-04:00,0.0002235386801980427,4,False,"[""63"", ""11"", ""61"", ""90"", ""80"", ""13"", ""38"", ""84"", ""49"", ""05"", ""03"", ""07""]",,,1,"[""63"", ""11"", ""61""]","[""11-63"", ""61-63"", ""63-90""]",a91d5aaf8c751f44,2470
2026-04-05|La Suerte|Quiniela La Suerte 6PM|2026-04-05 18:00,2026-04-05,2026-04-05 18:00,La Suerte,Quiniela La Suerte 6PM,2026-04-05T15:19:47.421689-04:00,0.002125587771273114,9,False,"[""14"", ""19"", ""92"", ""66"", ""53"", ""21"", ""07"", ""30"", ""88"", ""35"", ""02"", ""87""]",,,1,"[""14"", ""19"", ""92""]","[""14-19"", ""14-92"", ""14-66""]",916c7c41341b7679,2470
